elapsed_s,fsm_rss_kib,fsm_pss_kib,fsm_swap_kib,system_available_kib,system_swap_used_kib,cgroup_memory_kib,cgroup_swap_kib,psi_some_avg10,psi_full_avg10
0.0,3273888,3250676,0,6212472,2097072,11504592,1077736,0.0,0.0
1.103,3287340,3262479,0,6089084,2097072,11555128,1077736,0.0,0.0
2.143,3292128,3267215,0,6083312,2097072,11559792,1077736,0.0,0.0
3.175,3294568,3269654,0,6085504,2097072,11562792,1077736,0.0,0.0
4.208,3300256,3275343,0,6088536,2097072,11567668,1077736,0.0,0.0
5.238,3398456,3373545,0,5981720,2097072,11665892,1077736,0.0,0.0
6.281,3398768,3373943,0,5989528,2097072,11666920,1077736,0.0,0.0
7.326,3399756,3374843,0,5991524,2097072,11668180,1077736,0.0,0.0
8.367,3399756,3374843,0,5991212,2097072,11668168,1077736,0.0,0.0
9.407,3399712,3376457,0,6023744,2097072,11630328,1077736,0.0,0.0
9.452,3399712,3376333,0,6023744,2097072,11631188,1077736,0.0,0.0
