elapsed_s,fsm_rss_kib,fsm_pss_kib,fsm_swap_kib,system_available_kib,system_swap_used_kib,cgroup_memory_kib,cgroup_swap_kib,psi_some_avg10,psi_full_avg10
0.0,3281068,3258028,0,6149568,2096904,10485740,1082308,0.0,0.0
1.088,3289420,3264605,0,6106876,2096904,10529000,1082308,0.0,0.0
2.122,3298856,3274037,0,6092936,2096904,10537536,1082308,0.0,0.0
3.16,3300944,3276130,0,6097540,2096904,10540124,1082308,0.0,0.0
4.192,3307452,3282679,0,6091468,2096904,10547192,1082308,0.0,0.0
5.229,3400104,3375286,0,5977388,2096904,10639056,1082308,0.0,0.0
6.272,3400104,3375285,0,5973340,2096904,10639892,1082308,0.0,0.0
7.314,3400104,3375286,0,5974188,2096904,10639236,1082308,0.0,0.0
8.357,3400052,3376941,0,6013024,2096904,10601968,1082308,0.0,0.0
8.4,3400052,3376941,0,6013024,2096904,10602140,1082308,0.0,0.0
