elapsed_s,fsm_rss_kib,fsm_pss_kib,fsm_swap_kib,system_available_kib,system_swap_used_kib,cgroup_memory_kib,cgroup_swap_kib,psi_some_avg10,psi_full_avg10
0.0,3166964,3143356,0,6168504,2096904,10496312,1082308,0.0,0.0
1.08,3176628,3151939,0,6105820,2096904,10545028,1082308,0.0,0.0
2.108,3182988,3158275,0,6026768,2096904,10612580,1082308,0.0,0.0
3.135,3185468,3160751,0,6026380,2096904,10619740,1082308,0.0,0.0
4.163,3187796,3163080,0,6025940,2096904,10627100,1082308,0.0,0.0
5.197,3189476,3164760,0,6023564,2096904,10628196,1082308,0.0,0.0
6.233,3192108,3167393,0,6021368,2096904,10638468,1082308,0.0,0.0
7.273,3192876,3168144,0,6015388,2096904,10640864,1082308,0.0,0.0
8.311,3193224,3169347,0,6045216,2096904,10603476,1082308,0.0,0.0
8.342,3193224,3169347,0,6044460,2096904,10603356,1082308,0.0,0.0
