elapsed_s,fsm_rss_kib,fsm_pss_kib,fsm_swap_kib,system_available_kib,system_swap_used_kib,cgroup_memory_kib,cgroup_swap_kib,psi_some_avg10,psi_full_avg10
0.001,3169636,3146180,0,6156084,2096952,10534924,1082332,0.0,0.0
1.092,3177712,3153174,0,6116536,2096952,10580896,1082332,0.0,0.0
2.126,3184568,3160006,0,6027712,2096952,10654924,1082332,0.0,0.0
3.153,3190896,3166335,0,6022724,2096952,10666068,1082332,0.0,0.0
4.186,3192964,3168403,0,6013740,2096952,10673760,1082332,0.0,0.0
5.216,3193804,3169207,0,6009360,2096952,10675548,1082332,0.0,0.0
6.246,3194300,3169703,0,6005828,2096952,10679956,1082332,0.0,0.0
7.283,3194740,3170225,0,6009904,2096952,10679652,1082332,0.0,0.0
8.315,3194740,3171020,0,6045640,2096952,10643328,1082332,0.0,0.0
8.349,3194740,3171020,0,6045640,2096952,10643372,1082332,0.0,0.0
