elapsed_s,algorithm_usage_usec,end_to_end_usage_usec,algorithm_interval_cores,end_to_end_interval_cores,memory_sampled,algorithm_pids,end_to_end_pids,algorithm_rss_kib,algorithm_pss_kib,algorithm_swap_kib,end_to_end_rss_kib,end_to_end_pss_kib,end_to_end_swap_kib
4.9e-05,0,113,,,True,1,5,3169392,3145894,0,3401864,3319527,0
1.076769,475114,669015,0.4412606297053496,0.6212406237895911,False,1,5,3169392,3145894,0,3401864,3319527,0
2.099627,1174771,1707633,0.6840212422924993,1.0154072275805874,False,1,5,3169392,3145894,0,3401864,3319527,0
3.126466,1675567,2483589,0.4877063302600851,0.7556742729640304,False,1,5,3169392,3145894,0,3401864,3319527,0
4.15755,2237961,3317623,0.5454399530342013,0.8088910368690404,False,1,5,3169392,3145894,0,3401864,3319527,0
5.18977,2536830,3912296,0.2895398727283403,0.576110418728541,False,1,5,3169392,3145894,0,3401864,3319527,0
6.220437,3182831,4805078,0.6267796494141331,0.8662178370672003,False,1,5,3169392,3145894,0,3401864,3319527,0
7.247511,3540100,5443738,0.3478514401940079,0.6218250136292404,False,1,5,3169392,3145894,0,3401864,3319527,0
8.281557,3876800,6038526,0.3256141041196587,0.5752045196350566,False,1,5,3169392,3145894,0,3401864,3319527,0
9.306152,4241023,6651130,0.35547990107950556,0.5978985657712704,False,1,5,3169392,3145894,0,3401864,3319527,0
10.336528,4646890,7301991,0.39390185233606007,0.6316733154291934,True,1,5,3197428,3172786,0,3492984,3405062,0
11.418289,5118717,8041707,0.43616566552901936,0.6838072459661362,False,1,5,3197428,3172786,0,3492984,3405062,0
12.444754,5488188,8674628,0.3599449738428789,0.6166024743203357,False,1,5,3197428,3172786,0,3492984,3405062,0
13.482098,5857190,9346096,0.35571798026037993,0.6472952470975137,False,1,5,3197428,3172786,0,3492984,3405062,0
14.510663,6180384,9968857,0.31421856690632827,0.6054662801449034,False,1,5,3197428,3172786,0,3492984,3405062,0
15.538289,6574458,10651726,0.38347983535566094,0.6645109590825196,False,1,5,3197428,3172786,0,3492984,3405062,0
16.571929,6906183,11253477,0.32092891439489846,0.5821668405035634,False,1,5,3197428,3172786,0,3492984,3405062,0
17.603614,7298693,11923388,0.38045548260284406,0.6493371195790015,False,1,5,3197428,3172786,0,3492984,3405062,0
18.632469,7684362,12564285,0.3748524915663237,0.6229223434794661,False,1,5,3197428,3172786,0,3492984,3405062,0
19.666309,8076760,13223072,0.3795537338546391,0.6372230889680786,False,1,5,3197428,3172786,0,3492984,3405062,0
20.698192,8413701,13827015,0.32653045829793714,0.5852828375764038,True,1,5,3210604,3185960,0,3506168,3418244,0
21.773665,8869370,14553836,0.42369158953734815,0.6758149990434393,False,1,5,3210604,3185960,0,3506168,3418244,0
22.808159,9271464,15241143,0.3886864877399197,0.6643892816830418,False,1,5,3210604,3185960,0,3506168,3418244,0
23.83878,9689042,15931301,0.40517153419330687,0.6696530365483437,False,1,5,3210604,3185960,0,3506168,3418244,0
24.865855,10078934,16573543,0.3796139954894381,0.6253117573356921,False,1,5,3210604,3185960,0,3506168,3418244,0
25.896444,10480917,17264309,0.3900514066250992,0.6702627970555801,False,1,5,3210604,3185960,0,3506168,3418244,0
26.930693,11150872,18188452,0.647769687607324,0.8935403458657601,False,1,5,3210604,3185960,0,3506168,3418244,0
27.967351,11887235,19194522,0.7103239879271862,0.9704937028801071,False,1,5,3210604,3185960,0,3506168,3418244,0
29.001098,12008598,19649925,0.11740105225255873,0.4405361716418678,False,1,5,3210604,3185960,0,3506168,3418244,0
30.031593,13028562,20909183,0.9897808728039302,1.2219936020539268,False,1,5,3210604,3185960,0,3506168,3418244,0
31.061937,13387075,21584392,0.34795460999201916,0.6553237518809674,True,1,5,3218776,3194114,0,3514428,3426423,0
32.134387,14241452,22683344,0.7966593681435971,1.0247120485922985,False,1,5,3218776,3194114,0,3514428,3426423,0
33.16612,14997087,23667421,0.7323938188331696,0.9538095933299663,False,1,5,3218776,3194114,0,3514428,3426423,0
34.199042,16148567,25044523,1.1147789724039678,1.3332097409034016,False,1,5,3218776,3194114,0,3514428,3426423,0
35.235184,17136820,26257070,0.9537817058393259,1.1702520974592105,False,1,5,3218776,3194114,0,3514428,3426423,0
36.272863,17910899,27279159,0.7459714578529479,0.9849759796938836,False,1,5,3218776,3194114,0,3514428,3426423,0
36.307422,17913286,27292582,0.06907086322153819,0.388411477596442,True,1,5,3218740,3194957,0,3514352,3431212,0
