elapsed_s,fsm_rss_kib,fsm_pss_kib,fsm_swap_kib,system_available_kib,system_swap_used_kib,cgroup_memory_kib,cgroup_swap_kib,psi_some_avg10,psi_full_avg10
0.0,3169144,3146115,0,6190320,2096932,10452280,1082324,0.0,0.0
1.093,3170476,3146452,0,6142168,2096932,10491692,1082324,0.0,0.0
2.127,3174636,3150452,0,6074920,2096932,10553712,1082324,0.0,0.0
3.161,3179572,3155348,0,6072088,2096932,10561216,1082324,0.0,0.0
4.194,3180972,3156737,0,6071140,2096932,10563996,1082324,0.0,0.0
5.226,3183192,3158957,0,6067540,2096932,10565644,1082324,0.0,0.0
6.26,3190428,3166193,0,6069292,2096932,10575404,1082324,0.0,0.0
7.294,3193852,3169611,0,6067560,2096932,10580172,1082324,0.0,0.0
8.321,3200832,3176591,0,6058164,2096932,10591720,1082324,0.0,0.0
9.355,3204240,3179982,0,6060540,2096932,10593076,1082324,0.0,0.0
10.39,3204244,3179986,0,6060888,2096932,10593076,1082324,0.0,0.0
11.474,3204244,3179986,0,6062456,2096932,10592880,1082324,0.0,0.0
12.506,3204244,3179987,0,6061004,2096932,10593124,1082324,0.0,0.0
13.534,3204244,3179986,0,6060588,2096932,10593572,1082324,0.0,0.0
14.569,3204244,3179987,0,6062892,2096932,10593124,1082324,0.0,0.0
15.608,3204244,3179986,0,6064848,2096928,10593280,1082320,0.0,0.0
16.638,3207772,3183514,0,6060900,2096928,10596992,1082320,0.0,0.0
17.673,3207804,3183546,0,6060452,2096924,10596612,1082316,0.0,0.0
18.709,3207804,3183547,0,6061820,2096924,10596852,1082316,0.0,0.0
19.745,3207808,3183551,0,6060640,2096924,10596620,1082316,0.0,0.0
20.78,3207904,3183630,0,6059932,2096924,10597408,1082316,0.0,0.0
21.857,3207904,3183630,0,6061520,2096924,10597672,1082316,0.0,0.0
22.893,3207904,3183631,0,6063336,2096924,10598808,1082316,0.0,0.0
23.931,3207868,3184500,0,6088032,2096924,10560084,1082316,0.0,0.0
23.96,3207868,3184500,0,6088032,2096924,10560048,1082316,0.0,0.0
