elapsed_s,algorithm_usage_usec,end_to_end_usage_usec,algorithm_interval_cores,end_to_end_interval_cores,memory_sampled,algorithm_pids,end_to_end_pids,algorithm_rss_kib,algorithm_pss_kib,algorithm_swap_kib,end_to_end_rss_kib,end_to_end_pss_kib,end_to_end_swap_kib
4.2e-05,0,0,,,True,1,5,3169208,3145668,0,3414296,3331676,0
1.077,494802,698907,0.45944447288628604,0.648964551904672,False,1,5,3169208,3145668,0,3414296,3331676,0
2.100137,1471397,2004686,0.9545096557690558,1.276249278155696,False,1,5,3169208,3145668,0,3414296,3331676,0
3.130465,2231725,3041717,0.7379480287771046,1.0065063791294673,False,1,5,3169208,3145668,0,3414296,3331676,0
4.160689,3365839,4393976,1.1008415763637132,1.3125866793038605,False,1,5,3169208,3145668,0,3414296,3331676,0
5.19232,3824621,5188400,0.4447151225661642,0.7700658842969045,False,1,5,3169208,3145668,0,3414296,3331676,0
6.224359,4917687,6509036,1.0591333101319642,1.279638720955035,False,1,5,3169208,3145668,0,3414296,3331676,0
7.256529,5702013,7587615,0.7598804712210829,1.0449623227703333,False,1,5,3169208,3145668,0,3414296,3331676,0
8.285545,5918157,8106704,0.2100491106196518,0.5044515821972595,False,1,5,3169208,3145668,0,3414296,3331676,0
8.302049,5935696,8125705,1.062732418456877,1.1513187002166096,True,1,5,3199608,3175782,0,3512068,3428791,0
