elapsed_s,algorithm_usage_usec,end_to_end_usage_usec,algorithm_interval_cores,end_to_end_interval_cores,memory_sampled,algorithm_pids,end_to_end_pids,algorithm_rss_kib,algorithm_pss_kib,algorithm_swap_kib,end_to_end_rss_kib,end_to_end_pss_kib,end_to_end_swap_kib
6.2e-05,0,1633,,,True,1,4,3279848,3256552,0,3349448,3304356,0
1.076216,487344,527156,0.4528571884247155,0.4883344582728458,False,1,4,3279848,3256552,0,3349448,3304356,0
2.10792,1541559,1628442,1.0218187989743728,1.0674432993718466,False,1,4,3279848,3256552,0,3349448,3304356,0
3.138702,2314904,2445525,0.7502509689721928,0.7926828420442444,False,1,4,3279848,3256552,0,3349448,3304356,0
4.172607,3470097,3645148,1.1173108050843812,1.1602838139841056,False,1,4,3279848,3256552,0,3349448,3304356,0
5.207961,4706299,4937273,1.1939899145736235,1.2480033347045572,False,1,4,3279848,3256552,0,3349448,3304356,0
6.249331,5938604,6217300,1.1833498544165872,1.2291760271193422,False,1,4,3279848,3256552,0,3349448,3304356,0
7.288489,7156030,7484051,1.171550436301272,1.2190167506978433,False,1,4,3279848,3256552,0,3349448,3304356,0
8.323182,7743567,8128509,0.5678371149437289,0.6228495761499372,False,1,4,3279848,3256552,0,3349448,3304356,0
8.357002,7772577,8159281,0.857765532801802,0.9098642183859721,True,1,4,3396252,3372926,0,3466308,3421143,0
