elapsed_s,algorithm_usage_usec,end_to_end_usage_usec,algorithm_interval_cores,end_to_end_interval_cores,memory_sampled,algorithm_pids,end_to_end_pids,algorithm_rss_kib,algorithm_pss_kib,algorithm_swap_kib,end_to_end_rss_kib,end_to_end_pss_kib,end_to_end_swap_kib
6.7e-05,104,359,,,True,1,4,3285196,3262023,0,3354912,3309832,0
1.074987,570841,608255,0.5309579208951184,0.5655270225698682,False,1,4,3285196,3262023,0,3354912,3309832,0
2.107392,1541776,1627763,0.9404587167898959,0.9875070786788336,False,1,4,3285196,3262023,0,3354912,3309832,0
3.142991,2136345,2262352,0.5741309902729876,0.6127753229420723,False,1,4,3285196,3262023,0,3354912,3309832,0
4.182164,3244943,3416732,1.0668075304254185,1.1108637007937003,False,1,4,3285196,3262023,0,3354912,3309832,0
5.215787,3994337,4220282,0.7250170427231784,0.7774114079912702,False,1,4,3285196,3262023,0,3354912,3309832,0
6.247284,4836643,5109969,0.8165856426598891,0.8625198332448644,False,1,4,3285196,3262023,0,3354912,3309832,0
7.28665,6186501,6510880,1.298732220521299,1.3478515916360931,False,1,4,3285196,3262023,0,3354912,3309832,0
8.326416,7198764,7575489,0.9735485387712418,1.023892542069317,False,1,4,3285196,3262023,0,3354912,3309832,0
9.36733,8191686,8625667,0.9538945793749615,1.0089000964615935,False,1,4,3285196,3262023,0,3354912,3309832,0
9.409401,8215035,8650301,0.5549928017422345,0.5855365402423318,True,1,4,3409108,3385903,0,3479300,3434155,0
